Wikipedia link,Common name,Synonyms
https://en.wikipedia.org/wiki/Etacstil,Etacstil,
https://en.wikipedia.org/wiki/Afoxolaner,Afoxolaner,NexGard|Frontpro
https://en.wikipedia.org/wiki/Verubecestat,Verubecestat,
https://en.wikipedia.org/wiki/Testosterone%20%28medication%29,Testosterone (medication),AndroGel|Testim|TestoGel
https://en.wikipedia.org/wiki/Testosterone%20propionate/testosterone%20enanthate,Testosterone propionate/testosterone enanthate,Testoviron Depot
https://en.wikipedia.org/wiki/Ezutromid,Ezutromid,
https://en.wikipedia.org/wiki/Celgosivir,Celgosivir,
https://en.wikipedia.org/wiki/Remdesivir,Remdesivir,Veklury
https://en.wikipedia.org/wiki/Testosterone%20acetate/testosterone%20undecanoate/testosterone%20valerate,Testosterone acetate/testosterone undecanoate/testosterone valerate,Deposterona
https://en.wikipedia.org/wiki/Crizanlizumab,Crizanlizumab,Adakveo
https://en.wikipedia.org/wiki/Tislelizumab,Tislelizumab,
https://en.wikipedia.org/wiki/Monalizumab,Monalizumab,
https://en.wikipedia.org/wiki/ABTL0812,ABTL0812,
https://en.wikipedia.org/wiki/Desfesoterodine,Desfesoterodine,
https://en.wikipedia.org/wiki/Piketoprofen,Piketoprofen,Calmatel|Picalm
https://en.wikipedia.org/wiki/Ethambutol/isoniazid,Ethambutol/isoniazid,
https://en.wikipedia.org/wiki/Isoniazid/rifampicin,Isoniazid/rifampicin,IsonaRif|Rifamate
https://en.wikipedia.org/wiki/Ethambutol/isoniazid/rifampicin,Ethambutol/isoniazid/rifampicin,
https://en.wikipedia.org/wiki/Ethambutol/isoniazid/pyrazinamide/rifampicin,Ethambutol/isoniazid/pyrazinamide/rifampicin,Voractiv|Rimstar
https://en.wikipedia.org/wiki/Olmutinib,Olmutinib,
https://en.wikipedia.org/wiki/Lamivudine/nevirapine/stavudine,Lamivudine/nevirapine/stavudine,Triomune
https://en.wikipedia.org/wiki/Lamivudine/nevirapine/zidovudine,Lamivudine/nevirapine/zidovudine,Duovir-N|Zidovex-LN
https://en.wikipedia.org/wiki/Estradiol%20cypionate/medroxyprogesterone%20acetate,Estradiol cypionate/medroxyprogesterone acetate,Cyclofem|Lunelle
https://en.wikipedia.org/wiki/Artesunate/mefloquine,Artesunate/mefloquine,
https://en.wikipedia.org/wiki/Ferrous%20salt/folic%20acid,Ferrous salt/folic acid,Fefol|Galfer FA
https://en.wikipedia.org/wiki/Podophyllum%20resin,Podophyllum resin,Podocon-25
https://en.wikipedia.org/wiki/Norelgestromin/ethinylestradiol,Norelgestromin/ethinylestradiol,Ortho Evra|Xulane|Evra
https://en.wikipedia.org/wiki/Ethinylestradiol/etonogestrel,Ethinylestradiol/etonogestrel,NuvaRing
https://en.wikipedia.org/wiki/Mestranol/norethisterone,Mestranol/norethisterone,Norethin|Noriday|Norinyl|Norquen|Ortho-Novum
https://en.wikipedia.org/wiki/Narlaprevir,Narlaprevir,Arlansa
https://en.wikipedia.org/wiki/Glucagon%20%28medication%29,Glucagon (medication),Glucagen|Baqsimi|Gvoke
https://en.wikipedia.org/wiki/Ovandrotone%20albumin,Ovandrotone albumin,Fecundin|Ovastim
https://en.wikipedia.org/wiki/Clascoterone,Clascoterone,Winlevi
https://en.wikipedia.org/wiki/Androvax,Androvax,Androvax
https://en.wikipedia.org/wiki/Dextran%2070,Dextran 70,RescueFlow
https://en.wikipedia.org/wiki/Syrosingopine,Syrosingopine,
https://en.wikipedia.org/wiki/Vaborbactam,Vaborbactam,
https://en.wikipedia.org/wiki/Pulmonary%20surfactant%20%28medication%29,Pulmonary surfactant (medication),
https://en.wikipedia.org/wiki/Anti-tetanus%20immunoglobulin,Anti-tetanus immunoglobulin,HyperTET S/D
https://en.wikipedia.org/wiki/Prexasertib,Prexasertib,
https://en.wikipedia.org/wiki/Merestinib,Merestinib,
https://en.wikipedia.org/wiki/Ralimetinib,Ralimetinib,
https://en.wikipedia.org/wiki/Galunisertib,Galunisertib,
https://en.wikipedia.org/wiki/Ipatasertib,Ipatasertib,
https://en.wikipedia.org/wiki/Taselisib,Taselisib,
https://en.wikipedia.org/wiki/Alcohols%20%28medicine%29,Alcohols (medicine),
https://en.wikipedia.org/wiki/Opicapone,Opicapone,Ongentys
https://en.wikipedia.org/wiki/Iodine%20%28medical%20use%29,Iodine (medical use),Iodoflex|Iodosorb
https://en.wikipedia.org/wiki/Lorlatinib,Lorlatinib,Lorbrena|Lorviqua
https://en.wikipedia.org/wiki/Gandotinib,Gandotinib,
https://en.wikipedia.org/wiki/Bafetinib,Bafetinib,
https://en.wikipedia.org/wiki/Emapalumab,Emapalumab,Gamifant
https://en.wikipedia.org/wiki/RO4929097,RO4929097,
https://en.wikipedia.org/wiki/Sodium%20calcium%20edetate,Sodium calcium edetate,Calcium disodium versenate
https://en.wikipedia.org/wiki/Chlorine-releasing%20compounds,Chlorine-releasing compounds,
https://en.wikipedia.org/wiki/Potassium%20chloride%20%28medical%20use%29,Potassium chloride (medical use),Kay-Cee-L|Slow-K
https://en.wikipedia.org/wiki/Acetic%20acid%20%28medical%20use%29,Acetic acid (medical use),Acetasol|Vasotate|Domeboro Otic
https://en.wikipedia.org/wiki/Eberconazole,Eberconazole,Ebernet
https://en.wikipedia.org/wiki/Potassium%20permanganate%20%28medical%20use%29,Potassium permanganate (medical use),Permitabs|&lt;ref name=Ox2011/&gt;
https://en.wikipedia.org/wiki/Medical%20uses%20of%20salicylic%20acid,Medical uses of salicylic acid,
https://en.wikipedia.org/wiki/Sodium%20thiosulfate%20%28medical%20use%29,Sodium thiosulfate (medical use),
https://en.wikipedia.org/wiki/Glesatinib,Glesatinib,
https://en.wikipedia.org/wiki/Prussian%20blue%20%28medical%20use%29,Prussian blue (medical use),Radiogardase
https://en.wikipedia.org/wiki/Zinc%20sulfate%20%28medical%20use%29,Zinc sulfate (medical use),Solvazinc|Micro-Zn
https://en.wikipedia.org/wiki/Magnesium%20sulfate%20%28medical%20use%29,Magnesium sulfate (medical use),Epsom salt|Sedlitz salt
https://en.wikipedia.org/wiki/Fluorescein%20%28medical%20use%29,Fluorescein (medical use),Fluorescite|AK-Fluor|BioGlo
https://en.wikipedia.org/wiki/Cimlanod,Cimlanod,
https://en.wikipedia.org/wiki/Glasdegib,Glasdegib,Daurismo
https://en.wikipedia.org/wiki/Bictegravir,Bictegravir,
https://en.wikipedia.org/wiki/Doxifluridine,Doxifluridine,
https://en.wikipedia.org/wiki/Poziotinib,Poziotinib,
https://en.wikipedia.org/wiki/Eflapegrastim,Eflapegrastim,
https://en.wikipedia.org/wiki/Poseltinib,Poseltinib,
https://en.wikipedia.org/wiki/Enasidenib,Enasidenib,Idhifa
https://en.wikipedia.org/wiki/Larotrectinib,Larotrectinib,Vitrakvi
https://en.wikipedia.org/wiki/Istiratumab,Istiratumab,
https://en.wikipedia.org/wiki/Rovalpituzumab%20tesirine,Rovalpituzumab tesirine,
https://en.wikipedia.org/wiki/Tucatinib,Tucatinib,Tukysa
https://en.wikipedia.org/wiki/Birabresib,Birabresib,
https://en.wikipedia.org/wiki/Savolitinib,Savolitinib,
https://en.wikipedia.org/wiki/Erdafitinib,Erdafitinib,Balversa
https://en.wikipedia.org/wiki/Sapanisertib,Sapanisertib,
https://en.wikipedia.org/wiki/Sitravatinib,Sitravatinib,
https://en.wikipedia.org/wiki/Luspatercept,Luspatercept,Reblozyl
https://en.wikipedia.org/wiki/Trilaciclib,Trilaciclib,Cosela
https://en.wikipedia.org/wiki/Peficitinib,Peficitinib,Smyraf
https://en.wikipedia.org/wiki/Branaplam,Branaplam,
https://en.wikipedia.org/wiki/Glybuzole,Glybuzole,
https://en.wikipedia.org/wiki/Silmitasertib,Silmitasertib,
https://en.wikipedia.org/wiki/Cambiogenplasmid,Cambiogenplasmid,Neovasculgen
https://en.wikipedia.org/wiki/Erastin,Erastin,
https://en.wikipedia.org/wiki/Deutetrabenazine,Deutetrabenazine,Austedo
https://en.wikipedia.org/wiki/Tecarfarin,Tecarfarin,
https://en.wikipedia.org/wiki/Nemolizumab,Nemolizumab,
https://en.wikipedia.org/wiki/Tisagenlecleucel,Tisagenlecleucel,Kymriah
https://en.wikipedia.org/wiki/Aripiprazole/sertraline,Aripiprazole/sertraline,
https://en.wikipedia.org/wiki/Bupropion/dextromethorphan,Bupropion/dextromethorphan,
https://en.wikipedia.org/wiki/Axicabtagene%20ciloleucel,Axicabtagene ciloleucel,Yescarta
https://en.wikipedia.org/wiki/Autologous%20cultured%20chondrocytes%20on%20porcine%20collagen%20membrane,Autologous cultured chondrocytes on porcine collagen membrane,Maci
https://en.wikipedia.org/wiki/Rimegepant,Rimegepant,Nurtec ODT
https://en.wikipedia.org/wiki/Upadacitinib,Upadacitinib,Rinvoq
https://en.wikipedia.org/wiki/Beclometasone/formoterol/glycopyrronium%20bromide,Beclometasone/formoterol/glycopyrronium bromide,Trimbow|Trydonis|Riarify
https://en.wikipedia.org/wiki/Cenegermin,Cenegermin,Oxervate
https://en.wikipedia.org/wiki/Osilodrostat,Osilodrostat,Isturisa
https://en.wikipedia.org/wiki/Umbralisib,Umbralisib,Ukoniq
https://en.wikipedia.org/wiki/Voxilaprevir,Voxilaprevir,Vosevi (combination with [[sofosbuvir and [[velpatasvir)
https://en.wikipedia.org/wiki/Efavirenz/lamivudine/tenofovir,Efavirenz/lamivudine/tenofovir,Symfi|Symfi Lo
https://en.wikipedia.org/wiki/Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,
https://en.wikipedia.org/wiki/Terephtyl,Terephtyl,
https://en.wikipedia.org/wiki/Polysulfated%20glycosaminoglycan,Polysulfated glycosaminoglycan,Adequan
https://en.wikipedia.org/wiki/Buspirone/testosterone,Buspirone/testosterone,
https://en.wikipedia.org/wiki/Cerliponase%20alfa,Cerliponase alfa,Brineura
https://en.wikipedia.org/wiki/Pemafibrate,Pemafibrate,Parmodia
https://en.wikipedia.org/wiki/Gilteritinib,Gilteritinib,Xospata
https://en.wikipedia.org/wiki/Drospirenone/estetrol,Drospirenone/estetrol,Nextstellis
https://en.wikipedia.org/wiki/Loncastuximab%20tesirine,Loncastuximab tesirine,Zynlonta
https://en.wikipedia.org/wiki/Regrelor,Regrelor,
https://en.wikipedia.org/wiki/Pibrentasvir,Pibrentasvir,Mavyret|Maviret (combination with [[glecaprevir)
https://en.wikipedia.org/wiki/Glecaprevir/pibrentasvir,Glecaprevir/pibrentasvir,Mavyret|Maviret
https://en.wikipedia.org/wiki/Fremanezumab,Fremanezumab,Ajovy
https://en.wikipedia.org/wiki/Lesinurad/allopurinol,Lesinurad/allopurinol,Duzallo
https://en.wikipedia.org/wiki/Eucaine,Eucaine,Beta-Eucaine
https://en.wikipedia.org/wiki/Olanzapine/samidorphan,Olanzapine/samidorphan,Lybalvi
https://en.wikipedia.org/wiki/Adegramotide,Adegramotide,
https://en.wikipedia.org/wiki/Eprinomectin,Eprinomectin,Eprinex
https://en.wikipedia.org/wiki/Eprinomectin,Eprinomectin,
https://en.wikipedia.org/wiki/Solriamfetol,Solriamfetol,Sunosi
https://en.wikipedia.org/wiki/Colterol,Colterol,
https://en.wikipedia.org/wiki/Cemiplimab,Cemiplimab,Libtayo
https://en.wikipedia.org/wiki/Gedatolisib,Gedatolisib,
https://en.wikipedia.org/wiki/Decernotinib,Decernotinib,
https://en.wikipedia.org/wiki/Risdiplam,Risdiplam,Evrysdi
https://en.wikipedia.org/wiki/Voretigene%20neparvovec,Voretigene neparvovec,Luxturna
https://en.wikipedia.org/wiki/Inclisiran,Inclisiran,Leqvio
https://en.wikipedia.org/wiki/Bismuth%20subcitrate,Bismuth subcitrate,
https://en.wikipedia.org/wiki/Ivosidenib,Ivosidenib,Tibsovo
https://en.wikipedia.org/wiki/Trodusquemine,Trodusquemine,
https://en.wikipedia.org/wiki/Conjugated%20estrogens/medroxyprogesterone%20acetate,Conjugated estrogens/medroxyprogesterone acetate,Prempro|Premphase|Premique
https://en.wikipedia.org/wiki/Metiapine,Metiapine,
https://en.wikipedia.org/wiki/MP196,MP196,
https://en.wikipedia.org/wiki/Roxadustat,Roxadustat,Evrenzo
https://en.wikipedia.org/wiki/Desidustat,Desidustat,
https://en.wikipedia.org/wiki/Bemethyl,Bemethyl,Metaprot|Antihot|Bemitil|Bemithylum|Bemactor
https://en.wikipedia.org/wiki/Lamivudine/raltegravir,Lamivudine/raltegravir,Dutrebis
https://en.wikipedia.org/wiki/Testosterone/dutasteride,Testosterone/dutasteride,
https://en.wikipedia.org/wiki/Acolbifene/prasterone,Acolbifene/prasterone,Femivia (tentative)
https://en.wikipedia.org/wiki/Linzagolix,Linzagolix,Yselty
https://en.wikipedia.org/wiki/Azeloprazole,Azeloprazole,
https://en.wikipedia.org/wiki/Ertugliflozin,Ertugliflozin,Steglatro
https://en.wikipedia.org/wiki/Netarsudil,Netarsudil,Rhopressa|Rhokiinsa
https://en.wikipedia.org/wiki/Latanoprostene%20bunod,Latanoprostene bunod,Vyzulta
https://en.wikipedia.org/wiki/Meropenem/vaborbactam,Meropenem/vaborbactam,Vabomere|Vaborem
https://en.wikipedia.org/wiki/Sofosbuvir/velpatasvir/voxilaprevir,Sofosbuvir/velpatasvir/voxilaprevir,Vosevi
https://en.wikipedia.org/wiki/Vestronidase%20alfa,Vestronidase alfa,Mepsevii
https://en.wikipedia.org/wiki/Bemcentinib,Bemcentinib,
https://en.wikipedia.org/wiki/Trimethoprim/sulfadiazine,Trimethoprim/sulfadiazine,Tucoprim; Tribrissen
https://en.wikipedia.org/wiki/Bortezomib/dexamethasone,Bortezomib/dexamethasone,Vel/Dexm|Vel-Dex|and Veldex
https://en.wikipedia.org/wiki/Baloxavir%20marboxil,Baloxavir marboxil,Xofluza
https://en.wikipedia.org/wiki/Tezacaftor,Tezacaftor,Symdeko (with [[ivacaftor)
https://en.wikipedia.org/wiki/Ravulizumab,Ravulizumab,Ultomiris
https://en.wikipedia.org/wiki/Bictegravir/emtricitabine/tenofovir%20alafenamide,Bictegravir/emtricitabine/tenofovir alafenamide,Biktarvy
https://en.wikipedia.org/wiki/Angiotensin%20II%20%28medication%29,Angiotensin II (medication),Giapreza
https://en.wikipedia.org/wiki/Glibenclamide/metformin,Glibenclamide/metformin,Glucovance
https://en.wikipedia.org/wiki/Lusutrombopag,Lusutrombopag,Mulpleta|Mulpleo
https://en.wikipedia.org/wiki/Chlorphenacemide,Chlorphenacemide,Comitiadon
https://en.wikipedia.org/wiki/Nitroxinil,Nitroxinil,''Fluconix''|''Dovenix''|''Trodax''
https://en.wikipedia.org/wiki/Nifurtimox/eflornithine,Nifurtimox/eflornithine,
https://en.wikipedia.org/wiki/AGH-107,AGH-107,
https://en.wikipedia.org/wiki/Estetrol%20%28medication%29,Estetrol (medication),''With [[drospirenone:'' Estelle|Nextstellis
https://en.wikipedia.org/wiki/Murepavadin,Murepavadin,
https://en.wikipedia.org/wiki/Avatrombopag,Avatrombopag,Doptelet
https://en.wikipedia.org/wiki/Zaltoprofen,Zaltoprofen,Soleton
https://en.wikipedia.org/wiki/Tepotinib,Tepotinib,Tepmetko
https://en.wikipedia.org/wiki/Lisocabtagene%20maraleucel,Lisocabtagene maraleucel,Breyanzi
https://en.wikipedia.org/wiki/Flumezapine,Flumezapine,
https://en.wikipedia.org/wiki/Ubrogepant,Ubrogepant,Ubrelvy
https://en.wikipedia.org/wiki/Pegvaliase,Pegvaliase,Palynziq
https://en.wikipedia.org/wiki/Otilimab,Otilimab,
https://en.wikipedia.org/wiki/DTaP-IPV%20vaccine,DTaP-IPV vaccine,Kinrix|Quadracel|Boostrix-IPV|Infanrix-IPV
https://en.wikipedia.org/wiki/DTaP-IPV/Hib%20vaccine,DTaP-IPV/Hib vaccine,Pentacel|Pediacel|Infanrix IPV + Hib
https://en.wikipedia.org/wiki/DTaP-IPV-HepB%20vaccine,DTaP-IPV-HepB vaccine,Pediarix
https://en.wikipedia.org/wiki/DPT-Hib%20vaccine,DPT-Hib vaccine,Tetramune
https://en.wikipedia.org/wiki/DTaP-Hib%20vaccine,DTaP-Hib vaccine,TriHIBit|ActHIB with Tripedia
https://en.wikipedia.org/wiki/Hepatitis%20A%20and%20typhoid%20vaccine,Hepatitis A and typhoid vaccine,[[ViVaxim|[[Hepatyrix|[[ViATIM
https://en.wikipedia.org/wiki/Atazanavir/cobicistat,Atazanavir/cobicistat,Evotaz
https://en.wikipedia.org/wiki/Hexavalent%20vaccine,Hexavalent vaccine,Infanrix hexa|Hexyon|Vaxelis|Hexacima
https://en.wikipedia.org/wiki/Darunavir/cobicistat,Darunavir/cobicistat,Rezolsta|Prezcobix
https://en.wikipedia.org/wiki/Lokivetmab,Lokivetmab,Cytopoint
https://en.wikipedia.org/wiki/DTP-HepB%20vaccine,DTP-HepB vaccine,Tritanrix-HepB
https://en.wikipedia.org/wiki/Estradiol/medroxyprogesterone%20acetate,Estradiol/medroxyprogesterone acetate,Indivina|Tridestra
https://en.wikipedia.org/wiki/Estradiol/estrone/estriol,Estradiol/estrone/estriol,Hormonin
https://en.wikipedia.org/wiki/Belumosudil,Belumosudil,Rezurock|Rholistiq
https://en.wikipedia.org/wiki/Lecanemab,Lecanemab,
https://en.wikipedia.org/wiki/Vildagliptin/metformin,Vildagliptin/metformin,Eucreas|Galvumet|Zomarist
https://en.wikipedia.org/wiki/Estradiol%20benzoate/progesterone,Estradiol benzoate/progesterone,Clinomin Forte|Duogynon|Lutrogen|Sistocyclin|Vermagest
https://en.wikipedia.org/wiki/Estradiol%20valerate/norethisterone%20enantate,Estradiol valerate/norethisterone enantate,Mesigyna
https://en.wikipedia.org/wiki/Estradiol%20valerate/hydroxyprogesterone%20caproate,Estradiol valerate/hydroxyprogesterone caproate,Gravibinon|Injectable No. 1
https://en.wikipedia.org/wiki/Estradiol%20enantate/algestone%20acetophenide,Estradiol enantate/algestone acetophenide,Perlutal|Topasel|Unalmes|Yectames
https://en.wikipedia.org/wiki/Estradiol/megestrol%20acetate,Estradiol/megestrol acetate,Mego-E|Chinese injectable No. 2
https://en.wikipedia.org/wiki/Amenamevir,Amenamevir,Amenalief
https://en.wikipedia.org/wiki/Condoliase,Condoliase,Hernicore
https://en.wikipedia.org/wiki/Evocalcet,Evocalcet,Orkedia
https://en.wikipedia.org/wiki/Fosravuconazole,Fosravuconazole,Nailin
https://en.wikipedia.org/wiki/Patisiran,Patisiran,Onpattro
https://en.wikipedia.org/wiki/Fosdevirine,Fosdevirine,
https://en.wikipedia.org/wiki/Cefaparole,Cefaparole,
https://en.wikipedia.org/wiki/Imidazole%20salicylate,Imidazole salicylate,
https://en.wikipedia.org/wiki/Morpholine%20salicylate,Morpholine salicylate,
https://en.wikipedia.org/wiki/Neocitrullamon,Neocitrullamon,
https://en.wikipedia.org/wiki/Segesterone%20acetate/ethinylestradiol,Segesterone acetate/ethinylestradiol,Annovera
https://en.wikipedia.org/wiki/AT-121,AT-121,
https://en.wikipedia.org/wiki/Doravirine/lamivudine/tenofovir,Doravirine/lamivudine/tenofovir,Delstrigo
https://en.wikipedia.org/wiki/Butirosin,Butirosin,
https://en.wikipedia.org/wiki/Cirmtuzumab,Cirmtuzumab,
https://en.wikipedia.org/wiki/Estradiol%20benzoate/hydroxyprogesterone%20caproate,Estradiol benzoate/hydroxyprogesterone caproate,Primosiston
https://en.wikipedia.org/wiki/Estradiol%20benzoate%20butyrate/algestone%20acetophenide,Estradiol benzoate butyrate/algestone acetophenide,Neolutin N|Redimen|Soluna|Unijab
https://en.wikipedia.org/wiki/Estradiol%20dipropionate/hydroxyprogesterone%20caproate,Estradiol dipropionate/hydroxyprogesterone caproate,EP Hormone Depot
https://en.wikipedia.org/wiki/Testosterone%20propionate/testosterone%20phenylpropionate/testosterone%20isocaproate,Testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,Sustanon 100
https://en.wikipedia.org/wiki/Bromofenofos,Bromofenofos,Acedist
https://en.wikipedia.org/wiki/Dostarlimab,Dostarlimab,Jemperli
https://en.wikipedia.org/wiki/Bimekizumab,Bimekizumab,Bimzelx
https://en.wikipedia.org/wiki/Satralizumab,Satralizumab,Enspryng
https://en.wikipedia.org/wiki/Haloxon,Haloxon,Halox
https://en.wikipedia.org/wiki/Onasemnogene%20abeparvovec,Onasemnogene abeparvovec,Zolgensma
https://en.wikipedia.org/wiki/Tazemetostat,Tazemetostat,Tazverik
https://en.wikipedia.org/wiki/Ansuvimab,Ansuvimab,Ebanga
https://en.wikipedia.org/wiki/Luseogliflozin,Luseogliflozin,Lusefi
https://en.wikipedia.org/wiki/Cefiderocol,Cefiderocol,Fetroja|Fetcroja
https://en.wikipedia.org/wiki/Cerdulatinib,Cerdulatinib,
https://en.wikipedia.org/wiki/Zoliflodacin,Zoliflodacin,
https://en.wikipedia.org/wiki/Polyestriol%20phosphate,Polyestriol phosphate,GynÃ¤san|Klimadurin|Triodurin
https://en.wikipedia.org/wiki/Voxelotor,Voxelotor,Oxbryta
https://en.wikipedia.org/wiki/Estradiol%20valerate/dienogest,Estradiol valerate/dienogest,Lafamme|Natazia|Qlaira
https://en.wikipedia.org/wiki/Estradiol%20valerate/cyproterone%20acetate,Estradiol valerate/cyproterone acetate,Climen|Femilar
https://en.wikipedia.org/wiki/Mavatrep,Mavatrep,
https://en.wikipedia.org/wiki/Rabacfosadine,Rabacfosadine,Tanovea-CA1
https://en.wikipedia.org/wiki/Tagraxofusp,Tagraxofusp,Elzonris
https://en.wikipedia.org/wiki/Revefenacin,Revefenacin,Yupelri
https://en.wikipedia.org/wiki/Calaspargase%20pegol,Calaspargase pegol,Asparlas
https://en.wikipedia.org/wiki/Ethinylestradiol/cyproterone%20acetate,Ethinylestradiol/cyproterone acetate,Diane|Diane-35
https://en.wikipedia.org/wiki/Conjugated%20estriol,Conjugated estriol,Progynon|Emmenin
https://en.wikipedia.org/wiki/Hydrochlorothiazide/triamterene,Hydrochlorothiazide/triamterene,Dyazide|Maxzide
https://en.wikipedia.org/wiki/Bempedoic%20acid,Bempedoic acid,Nexletol|Nilemdo
https://en.wikipedia.org/wiki/Elapegademase,Elapegademase,Revcovi
https://en.wikipedia.org/wiki/Sotagliflozin,Sotagliflozin,Zynquista
https://en.wikipedia.org/wiki/Dolutegravir/lamivudine,Dolutegravir/lamivudine,Dovato
https://en.wikipedia.org/wiki/Estrone/progesterone,Estrone/progesterone,Synergon&lt;ref name=&quot;Drugs.com-E2&quot; /&gt;&lt;ref name=&quot;Drugs.com-P4&quot; /&gt;
https://en.wikipedia.org/wiki/Estradiol%20hemisuccinate/progesterone,Estradiol hemisuccinate/progesterone,Hosterona
https://en.wikipedia.org/wiki/Sintilimab,Sintilimab,
https://en.wikipedia.org/wiki/Estradiol%20valerate/prasterone%20enanthate,Estradiol valerate/prasterone enanthate,Gynodian Depot|Binodian Depot|Cidodian Depot|Klimax|Supligol NF
https://en.wikipedia.org/wiki/Phototrexate,Phototrexate,
https://en.wikipedia.org/wiki/Tropifexor,Tropifexor,
https://en.wikipedia.org/wiki/Estradiol%20benzoate/testosterone%20isobutyrate,Estradiol benzoate/testosterone isobutyrate,Femandren M|Folivirin
https://en.wikipedia.org/wiki/Estradiol%20benzoate/estradiol%20dienanthate/testosterone%20enanthate%20benzilic%20acid%20hydrazone,Estradiol benzoate/estradiol dienanthate/testosterone enanthate benzilic acid hydrazone,Climacteron|Lactimex|Lactostat|Amenose
https://en.wikipedia.org/wiki/Estradiol%20benzoate/estradiol%20phenylpropionate,Estradiol benzoate/estradiol phenylpropionate,Dimenformon Prolongatum
https://en.wikipedia.org/wiki/Estradiol%20cypionate/testosterone%20cypionate,Estradiol cypionate/testosterone cypionate,Depo-Testadiol|Femovirin
https://en.wikipedia.org/wiki/Estradiol%20valerate/testosterone%20enanthate,Estradiol valerate/testosterone enanthate,Deladumone|Despamen|Ditate|Ditate-DS|Gravignost|Primodian Depot|Valertest
https://en.wikipedia.org/wiki/Estradiol%20benzoate/estradiol%20phenylpropionate/testosterone%20propionate/testosterone%20phenylpropionate/testosterone%20isocaproate,Estradiol benzoate/estradiol phenylpropionate/testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,Estandron Prolongatum|Lynandron Prolongatum|Mixogen
https://en.wikipedia.org/wiki/Estradiol/estradiol%20enanthate,Estradiol/estradiol enanthate,
https://en.wikipedia.org/wiki/Estradiol%20pivalate/progesterone,Estradiol pivalate/progesterone,Estrotate with Progesterone
https://en.wikipedia.org/wiki/Estradiol%20cypionate/testosterone%20enanthate,Estradiol cypionate/testosterone enanthate,Supligol
https://en.wikipedia.org/wiki/Estradiol%20butyrylacetate/testosterone%20ketolaurate/reserpine,Estradiol butyrylacetate/testosterone ketolaurate/reserpine,Klimanosid R-Depot
https://en.wikipedia.org/wiki/Estradiol%20benzoate/testosterone%20propionate,Estradiol benzoate/testosterone propionate,Bothermon
https://en.wikipedia.org/wiki/Estradiol%20undecylate/norethisterone%20enanthate,Estradiol undecylate/norethisterone enanthate,
https://en.wikipedia.org/wiki/Estradiol%20valerate/gestonorone%20caproate,Estradiol valerate/gestonorone caproate,
https://en.wikipedia.org/wiki/Estradiol%20valerate/methenmadinone%20caproate,Estradiol valerate/methenmadinone caproate,
https://en.wikipedia.org/wiki/Estradiol%20cypionate/hydroxyprogesterone%20caproate,Estradiol cypionate/hydroxyprogesterone caproate,Sinbios
https://en.wikipedia.org/wiki/Estradiol%20benzoate/estradiol%20valerate/hydroxyprogesterone%20caproate,Estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate,Sin-Ol
https://en.wikipedia.org/wiki/Mestranol/hydroxyprogesterone%20acetate,Mestranol/hydroxyprogesterone acetate,Hormolidin
https://en.wikipedia.org/wiki/Estradiol%20benzoate/estradiol%20valerate/norethisterone%20acetate/testosterone%20enanthate,Estradiol benzoate/estradiol valerate/norethisterone acetate/testosterone enanthate,Ablacton
https://en.wikipedia.org/wiki/Testosterone%20propionate/testosterone%20valerate/testosterone%20undecylenate,Testosterone propionate/testosterone valerate/testosterone undecylenate,Triolandren
https://en.wikipedia.org/wiki/Testosterone%20propionate/testosterone%20ketolaurate,Testosterone propionate/testosterone ketolaurate,Testosid-Depot
https://en.wikipedia.org/wiki/Testosterone%20propionate/testosterone%20enanthate/testosterone%20undecylenate,Testosterone propionate/testosterone enanthate/testosterone undecylenate,Durasteron
https://en.wikipedia.org/wiki/Testosterone%20propionate/testosterone%20cypionate/prasterone,Testosterone propionate/testosterone cypionate/prasterone,Sten
https://en.wikipedia.org/wiki/Progesterone/hydroxyprogesterone%20heptanoate/%C3%8E%C2%B1-tocopherol%20palmitate,Progesterone/hydroxyprogesterone heptanoate/Î±-tocopherol palmitate,Tocogestan
https://en.wikipedia.org/wiki/Estradiol/levonorgestrel,Estradiol/levonorgestrel,Climara Pro
https://en.wikipedia.org/wiki/Estrone/progesterone/testosterone,Estrone/progesterone/testosterone,Tristeron|Tristerone
https://en.wikipedia.org/wiki/Estradiol%20diundecylate/hydroxyprogesterone%20heptanoate/testosterone%20cyclohexylpropionate,Estradiol diundecylate/hydroxyprogesterone heptanoate/testosterone cyclohexylpropionate,Trioestrine Retard
https://en.wikipedia.org/wiki/Estradiol%20dibutyrate/hydroxyprogesterone%20heptanoate/testosterone%20caproate,Estradiol dibutyrate/hydroxyprogesterone heptanoate/testosterone caproate,Triormon Depositum
https://en.wikipedia.org/wiki/Estradiol%20hexahydrobenzoate/hydroxyprogesterone%20caproate/testosterone%20hexahydrobenzoate,Estradiol hexahydrobenzoate/hydroxyprogesterone caproate/testosterone hexahydrobenzoate,Trinestril AP
